INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_20716,16-DEC-94,0,26,27,9,0,3,5,3,3,2,0,2.0,67,29,34,1
CR_77544,23-JUN-01,0,24,24,0,0,8,3,1,6,1,316,0.0,72,133,34,1
CR_36801,08-APR-96,0,24,24,0,0,5,6,1,5,1,249,1.0,103,119,34,1
CR_125726,22-MAR-07,0,41,41,4,1,6,4,1,6,1,249,1.0,103,29,34,1
CR_28240,12-NOV-95,7,24,24,0,0,9,8,1,6,1,249,1.0,103,62,34,1
CR_3550,10-JUN-91,1,39,39,6,5,16,12,2,6,2,0,2.0,72,80,34,1
CR_72907,01-SEP-01,0,3,2,3,5,5,6,0,5,1,174,1.0,103,119,34,1
CR_13360,11-FEB-93,0,21,23,4,1,2,7,2,6,1,316,1.0,72,29,34,1
CR_99823,24-MAY-04,0,21,23,4,1,5,6,0,5,1,174,0.0,98,93,46,1
CR_87051,14-MAY-02,0,33,32,2,1,5,6,0,5,1,249,1.0,48,93,34,1
CR_26582,24-AUG-95,0,8,7,7,3,5,6,2,6,2,249,2.0,72,29,34,1
CR_97265,04-OCT-04,1,3,2,3,5,15,10,0,5,1,174,1.0,103,93,34,1
CR_125007,15-APR-07,0,36,34,2,1,1,0,1,6,1,316,1.0,92,62,34,1
CR_144879,03-MAR-10,0,26,27,9,0,7,1,5,6,1,316,1.0,112,62,34,1
CR_29926,06-JUL-95,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,0,1
CR_117730,21-SEP-06,0,37,37,0,0,6,4,0,5,1,316,1.0,72,107,34,1
CR_50733,29-OCT-98,7,4,4,6,5,9,8,0,5,1,174,1.0,98,119,34,1
CR_165251,28-JAN-13,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,43,1
CR_162202,11-JUL-13,0,6,6,4,1,6,4,0,5,1,249,1.0,103,115,34,1
CR_10027,14-FEB-92,3,45,45,10,3,9,8,2,3,1,316,1.0,112,119,34,1
CR_97185,10-DEC-04,0,3,2,3,5,1,0,0,5,1,249,1.0,103,87,34,1
CR_11864,02-DEC-93,0,6,6,4,1,7,1,0,5,1,249,1.0,92,142,34,1
CR_5027,12-DEC-92,0,5,5,3,5,3,5,1,5,1,316,1.0,72,62,34,1
CR_158284,12-JUL-12,0,33,32,2,1,7,1,1,2,1,316,1.0,103,142,34,1
CR_85035,18-JUL-02,0,21,23,4,1,6,4,0,5,1,174,0.0,103,0,34,1
CR_85090,24-DEC-02,0,21,23,4,1,7,1,1,6,1,0,0.0,72,29,34,1
CR_145206,20-MAR-10,0,32,31,4,1,7,1,0,5,2,174,1.0,98,142,24,0
CR_58418,16-FEB-99,0,4,4,6,5,2,7,0,5,1,174,0.0,18,138,46,1
CR_33854,15-FEB-96,0,4,4,6,5,1,0,1,5,1,249,1.0,103,29,34,1
CR_10790,16-AUG-92,0,49,49,6,5,4,2,0,5,1,127,0.0,18,93,46,1
CR_97158,03-MAY-04,0,3,2,3,5,1,0,0,5,2,128,2.0,112,29,34,0
CR_56452,01-DEC-98,0,49,49,6,5,4,2,1,6,2,316,2.0,59,29,34,1
CR_160226,17-MAY-12,0,45,45,10,3,1,0,4,6,1,316,1.0,72,87,34,1
CR_166208,19-MAY-13,0,45,45,10,3,1,0,1,6,1,316,1.0,12,62,34,1
CR_11317,14-APR-93,0,4,4,6,5,6,4,2,6,1,249,1.0,72,29,34,1
CR_123056,03-AUG-07,0,24,24,0,0,5,6,2,6,3,249,3.0,103,130,34,1
CR_124329,25-APR-07,0,33,32,2,1,7,1,1,6,1,249,1.0,112,29,34,1
CR_158416,25-AUG-12,0,33,32,2,1,7,1,1,6,1,249,1.0,109,130,34,1
CR_152799,13-AUG-11,0,36,34,2,1,5,6,1,6,1,0,1.0,92,93,34,1
CR_156486,14-NOV-12,0,19,19,1,3,7,1,0,5,1,277,1.0,103,142,34,1
CR_91755,23-SEP-03,0,9,10,7,3,4,2,1,5,1,174,1.0,103,93,34,1
CR_178241,01-JAN-15,1,51,50,7,3,12,16,1,6,3,322,3.0,112,142,34,1
CR_46374,16-DEC-97,0,33,32,2,1,5,6,0,5,1,174,0.0,112,93,43,1
CR_184784,31-OCT-17,0,4,4,6,5,4,2,1,2,1,249,1.0,72,142,34,1
CR_23189,23-NOV-94,0,40,40,2,1,5,6,1,3,1,249,1.0,18,93,34,1
CR_157820,16-JUL-12,0,30,35,7,3,4,2,0,5,1,174,0.0,98,142,0,1
CR_36966,13-AUG-96,0,24,24,0,0,8,3,0,5,1,74,1.0,24,133,34,1
CR_121435,27-NOV-07,7,6,6,4,1,9,8,0,5,3,174,3.0,112,93,34,1
CR_85076,23-MAY-02,0,21,23,4,1,6,4,1,6,1,249,0.0,34,29,34,1
CR_182068,18-JUL-16,5,33,32,2,1,16,12,0,5,1,174,0.0,103,142,43,1
CR_41265,27-JAN-97,0,4,4,6,5,5,6,0,5,1,174,1.0,103,130,34,1
CR_54407,05-JAN-98,0,36,34,2,1,1,0,0,5,2,174,1.0,92,93,9,0
CR_158126,25-MAR-12,0,33,32,2,1,5,6,0,5,2,316,2.0,72,62,34,1
CR_41577,28-MAR-97,0,4,4,6,5,1,0,0,5,1,174,0.0,103,93,0,1
CR_24844,13-JUL-95,0,4,4,6,5,4,2,0,5,1,174,1.0,72,142,34,1
CR_51685,01-SEP-98,7,17,16,0,0,9,8,1,6,1,249,1.0,18,93,34,1
CR_93982,25-NOV-03,0,32,31,4,1,7,1,0,5,1,174,0.0,103,93,0,1
CR_70668,16-MAY-00,0,37,37,0,0,3,5,0,5,1,249,1.0,92,29,34,1
CR_192347,03-OCT-18,0,4,4,6,5,1,0,1,6,1,316,1.0,54,80,34,1
CR_158929,07-AUG-12,0,36,34,2,1,1,0,1,6,1,316,1.0,92,62,34,1
CR_69825,03-MAR-00,0,33,32,2,1,8,3,1,6,1,249,1.0,72,80,34,1
CR_65994,11-NOV-00,0,4,4,6,5,4,2,0,5,1,174,0.0,59,119,23,1
CR_9278,28-OCT-92,7,36,34,2,1,9,8,0,5,1,174,0.0,103,93,43,1
CR_121356,23-MAY-07,0,6,6,4,1,4,2,1,2,1,249,1.0,72,107,34,1
CR_82846,02-AUG-02,0,4,4,6,5,1,0,1,5,1,249,1.0,109,6,34,1
CR_115896,07-JUL-06,0,25,25,9,0,9,8,2,6,1,249,1.0,72,29,34,1
CR_130215,09-DEC-08,1,22,22,7,3,15,10,0,5,1,174,1.0,112,29,34,1
CR_51374,15-MAR-98,1,16,15,0,0,17,11,0,5,1,174,1.0,103,29,34,1
CR_144326,14-AUG-10,1,22,22,7,3,15,10,2,2,4,303,4.0,113,142,34,1
CR_77802,26-JUN-01,0,25,25,9,0,5,6,0,5,1,174,0.0,103,0,43,1
CR_191600,10-DEC-17,0,49,49,6,5,2,7,2,6,4,71,4.0,72,107,34,0
CR_30886,27-MAR-95,0,39,39,6,5,3,5,1,6,1,249,1.0,92,29,34,1
CR_134917,24-SEP-08,1,50,51,0,0,16,12,0,5,1,174,1.0,103,80,34,1
CR_175377,26-APR-15,0,26,27,9,0,3,5,1,2,1,249,1.0,103,142,34,1
CR_81918,26-APR-01,0,49,49,6,5,4,2,1,6,1,249,1.0,103,130,34,1
CR_64987,02-FEB-00,0,4,4,6,5,1,0,1,6,1,316,1.0,87,29,34,1
CR_137489,11-MAY-09,0,21,23,4,1,8,3,0,5,1,174,0.0,109,29,0,1
CR_1301,21-SEP-91,0,25,25,9,0,3,5,5,2,1,0,1.0,72,142,34,1
CR_60243,26-JUL-99,0,21,23,4,1,2,7,1,6,1,316,1.0,92,80,34,1
CR_151821,15-AUG-11,0,33,32,2,1,7,1,2,6,1,0,1.0,98,29,34,1
CR_190872,04-JUL-17,1,47,48,7,3,15,10,0,5,3,174,3.0,103,107,34,1
CR_96040,22-JUN-03,0,44,44,1,3,2,7,1,6,5,174,0.0,72,29,34,1
CR_25577,03-DEC-95,1,4,4,6,5,15,10,1,2,1,316,1.0,112,142,34,1
CR_188363,16-APR-17,0,26,27,9,0,3,5,0,5,1,174,1.0,103,133,34,1
CR_127002,04-OCT-07,0,50,51,0,0,6,4,6,3,6,316,6.0,12,119,34,1
CR_147913,05-MAY-10,0,49,49,6,5,4,2,0,5,2,179,1.0,109,14,9,0
CR_7293,13-MAR-92,0,33,32,2,1,7,1,0,5,1,174,0.0,112,93,48,1
CR_85241,20-JAN-02,0,21,23,4,1,5,6,0,5,1,174,1.0,103,29,34,1
CR_168249,16-NOV-14,0,9,10,7,3,5,6,1,6,1,316,1.0,103,107,34,1
CR_167586,23-SEP-14,0,4,4,6,5,3,5,1,6,1,316,1.0,72,14,34,1
CR_124515,17-NOV-07,0,33,32,2,1,7,1,0,5,1,174,0.0,109,93,0,1
CR_63487,12-MAY-99,0,44,44,1,3,9,8,1,5,1,249,1.0,103,29,34,1
CR_6631,30-DEC-92,1,22,22,7,3,15,10,1,6,1,316,1.0,72,14,34,1
CR_28705,25-APR-95,0,26,27,9,0,3,5,1,6,1,0,1.0,72,29,34,1
CR_150544,28-OCT-11,0,21,23,4,1,4,2,1,5,1,249,1.0,103,62,34,1
CR_11170,26-JUL-93,0,3,2,3,5,1,0,0,5,1,174,1.0,103,14,34,1
CR_118624,30-DEC-06,0,44,44,1,3,2,7,1,2,1,303,1.0,103,80,34,1
CR_133340,31-OCT-08,1,39,39,6,5,15,10,5,6,1,316,1.0,92,62,34,1
CR_46415,29-AUG-97,0,34,33,3,5,3,5,1,6,2,249,2.0,72,29,34,1
CR_4070,16-AUG-91,0,40,40,2,1,3,5,1,2,1,0,1.0,92,142,34,1
CR_171305,09-MAY-14,0,39,39,6,5,4,2,0,5,1,174,0.0,92,29,0,1
CR_100350,29-APR-04,0,23,21,4,1,7,1,0,5,1,174,0.0,92,133,46,1
CR_116217,16-APR-06,0,32,31,4,1,8,3,1,5,1,0,1.0,102,62,34,1
CR_67318,09-APR-00,0,16,15,0,0,4,2,1,6,1,316,1.0,98,130,34,1
CR_174436,11-AUG-15,0,21,23,4,1,5,6,0,5,2,277,2.0,103,57,34,1
CR_41435,23-OCT-97,0,4,4,6,5,6,4,1,6,1,0,1.0,12,62,34,1
CR_113682,27-APR-06,0,6,6,4,1,5,6,1,6,3,263,3.0,12,29,34,0
CR_178293,19-JUN-16,0,3,2,3,5,4,2,1,6,1,0,1.0,72,29,34,1
CR_18387,15-MAR-93,0,49,49,6,5,2,7,2,6,1,249,1.0,72,29,34,1
CR_176455,02-JAN-15,3,36,34,2,1,9,8,1,5,1,174,0.0,92,93,43,1
CR_193346,05-FEB-18,7,8,7,7,3,9,8,1,1,1,316,1.0,110,130,34,1
CR_91858,11-JAN-03,7,9,10,7,3,9,8,1,6,2,316,2.0,103,107,34,1
CR_54428,26-FEB-98,0,36,34,2,1,1,0,1,6,1,249,1.0,92,93,34,1
CR_144904,11-MAY-10,0,26,27,9,0,3,5,1,6,1,249,1.0,103,62,34,1
CR_82938,17-JUN-02,0,4,4,6,5,1,0,2,6,1,249,1.0,72,29,34,1
CR_194718,03-NOV-18,0,24,24,0,0,6,4,1,6,1,0,1.0,103,29,34,1
CR_61563,04-MAR-99,0,33,32,2,1,5,6,0,5,1,174,0.0,112,93,43,1
CR_109763,17-FEB-05,0,34,33,3,5,3,5,1,6,2,316,2.0,72,142,34,1
CR_72598,21-MAY-01,0,3,2,3,5,3,5,0,5,1,127,1.0,103,133,34,1
CR_154374,31-JAN-12,1,2,3,10,3,11,17,2,6,1,174,1.0,103,80,34,1
CR_155769,10-NOV-12,0,6,6,4,1,6,4,1,6,1,249,1.0,24,80,34,1
CR_110826,02-OCT-05,0,42,42,7,3,8,3,1,6,2,98,2.0,12,142,34,0
CR_76745,26-JUL-01,0,21,23,4,1,6,4,0,5,2,174,0.0,54,80,34,1
CR_137761,15-OCT-09,0,21,23,4,1,5,6,2,6,1,0,1.0,72,80,34,1
CR_26802,01-JUL-95,0,11,11,7,3,3,5,1,2,1,249,1.0,103,103,34,1
CR_72336,09-MAR-00,0,49,49,6,5,5,6,0,5,2,249,2.0,103,29,34,1
CR_73179,14-JAN-01,0,4,4,6,5,5,6,0,5,1,174,1.0,24,29,34,1
CR_7504,01-JAN-92,0,33,32,2,1,8,3,0,5,1,174,0.0,72,142,48,1
CR_80242,15-MAY-01,0,39,39,6,5,4,2,1,6,1,249,1.0,103,62,34,1
CR_172339,27-OCT-14,0,50,51,0,0,4,2,1,2,1,316,1.0,114,142,34,1
CR_106398,18-APR-05,0,6,6,4,1,4,2,2,5,1,249,1.0,72,142,34,1
CR_89146,11-MAY-02,0,47,48,7,3,4,2,1,6,2,200,0.0,99,6,34,0
CR_35799,10-JUL-96,0,21,23,4,1,6,4,2,2,2,174,2.0,103,29,34,1
CR_194814,26-AUG-18,5,24,24,0,0,18,13,0,5,1,169,1.0,67,142,34,1
CR_32240,09-AUG-96,0,3,2,3,5,1,0,0,5,2,249,2.0,103,29,34,1
CR_88070,14-FEB-02,0,37,37,0,0,3,5,1,6,1,0,1.0,98,29,34,1
CR_16621,29-JAN-93,0,37,37,0,0,2,7,1,6,1,249,1.0,72,29,34,1
CR_69798,27-MAY-00,0,33,32,2,1,6,4,0,5,1,174,0.0,103,29,43,1
CR_130610,10-JAN-08,0,24,24,0,0,4,2,1,6,1,0,1.0,103,29,34,1
CR_175092,04-MAY-15,0,24,24,0,0,7,1,1,6,1,316,1.0,111,29,34,1
CR_3107,17-AUG-91,1,36,34,2,1,15,10,2,6,1,249,1.0,92,80,34,1
CR_57875,29-NOV-99,0,4,4,6,5,3,5,0,5,1,174,1.0,103,80,34,1
CR_147580,31-MAY-10,1,47,48,7,3,15,10,1,5,2,174,2.0,103,29,34,1
CR_91134,03-DEC-03,0,4,4,6,5,2,7,0,5,2,249,2.0,103,62,34,1
CR_191479,10-JAN-17,0,49,49,6,5,2,7,2,6,2,204,1.0,103,140,34,0
CR_137837,17-DEC-09,1,22,22,7,3,15,10,0,5,1,174,0.0,112,29,23,1
CR_80668,14-JUL-01,1,42,42,7,3,15,10,0,5,3,174,0.0,103,80,34,1
CR_191488,02-AUG-17,0,49,49,6,5,2,7,2,5,1,249,1.0,92,107,34,1
CR_73470,02-JUL-01,0,4,4,6,5,1,0,1,6,1,249,1.0,103,29,34,1
CR_134089,04-OCT-08,0,45,45,10,3,4,2,1,6,1,316,1.0,98,29,34,1
CR_77158,11-OCT-01,3,22,22,7,3,9,8,0,5,1,174,1.0,92,124,34,1
CR_71681,15-SEP-00,0,45,45,10,3,1,0,1,6,3,316,3.0,72,29,34,1
CR_50695,26-MAY-98,1,4,4,6,5,15,10,1,6,1,249,1.0,12,62,34,1
CR_143560,22-JUL-10,1,16,15,0,0,16,12,2,2,1,316,1.0,98,142,34,1
CR_131044,30-APR-08,0,25,25,9,0,3,5,1,5,1,0,1.0,103,29,34,1
CR_126689,20-JAN-07,7,47,48,7,3,9,8,0,5,1,174,1.0,112,107,34,1
CR_24964,18-FEB-95,0,4,4,6,5,1,0,3,6,1,0,1.0,72,62,34,1
CR_24855,11-JUN-95,0,4,4,6,5,4,2,1,2,2,300,1.0,72,142,34,0
CR_73405,12-APR-01,0,4,4,6,5,1,0,0,5,1,174,1.0,103,93,34,1
CR_17712,02-NOV-93,0,45,45,10,3,3,5,1,6,2,179,1.0,103,93,36,0
CR_160139,27-SEP-12,1,45,45,10,3,17,11,7,3,3,316,3.0,92,87,34,1
CR_44973,21-MAR-97,0,24,24,0,0,7,1,1,6,1,74,1.0,92,133,34,1
CR_8329,22-APR-92,1,36,34,2,1,15,10,1,6,1,249,1.0,92,93,34,1
CR_69251,07-OCT-00,0,33,32,2,1,8,3,1,6,1,316,1.0,92,29,34,1
CR_44268,18-FEB-97,0,21,23,4,1,2,7,2,5,1,249,1.0,72,62,34,1
CR_162610,29-OCT-13,0,16,15,0,0,1,0,0,5,1,174,1.0,98,29,34,1
CR_84913,12-FEB-02,0,18,18,9,0,3,5,1,6,1,249,1.0,112,29,34,1
CR_25745,06-SEP-95,0,4,4,6,5,4,2,0,5,1,249,1.0,103,29,34,1
CR_187308,27-JAN-17,0,21,23,4,1,5,6,0,5,1,174,0.0,111,29,23,1
CR_4117,18-NOV-91,0,45,45,10,3,1,0,1,5,1,249,1.0,103,93,34,1
CR_164655,11-JAN-13,0,35,30,3,5,1,0,1,6,1,316,1.0,103,80,34,1
CR_1141,01-JAN-91,0,22,22,7,3,8,3,7,2,2,0,2.0,72,142,34,1
CR_39377,03-SEP-96,7,37,37,0,0,9,8,0,5,1,174,1.0,112,93,34,1
CR_125379,26-MAR-07,0,37,37,0,0,2,7,1,2,1,316,1.0,72,62,34,1
CR_68999,30-APR-00,0,25,25,9,0,8,3,1,2,2,174,2.0,72,14,34,1
CR_109657,31-AUG-05,0,33,32,2,1,7,1,0,5,1,174,0.0,34,29,0,1
CR_27134,30-OCT-95,0,19,19,1,3,9,8,0,5,1,174,1.0,103,14,34,1
CR_188252,13-JAN-17,0,25,25,9,0,6,4,1,6,2,249,2.0,67,14,34,1
CR_34838,14-APR-96,0,9,10,7,3,3,5,1,6,1,0,1.0,72,29,34,1
CR_16914,05-FEB-93,0,39,39,6,5,3,5,1,2,1,0,1.0,103,142,34,1
CR_94068,10-NOV-03,0,33,32,2,1,6,4,0,5,1,174,0.0,18,87,46,1
CR_65838,09-FEB-00,0,4,4,6,5,3,5,1,6,1,0,1.0,72,29,34,1
CR_17207,15-AUG-93,0,40,40,2,1,1,0,2,6,2,0,2.0,72,29,34,1
CR_102960,13-JUL-04,0,37,37,0,0,2,7,0,5,1,174,0.0,18,93,46,1
CR_42396,07-MAR-97,0,4,4,6,5,6,4,0,5,1,174,1.0,103,14,34,1
CR_116714,27-SEP-06,0,33,32,2,1,7,1,1,2,1,249,1.0,87,142,34,1
CR_90205,23-DEC-03,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_150945,16-MAY-11,0,24,24,0,0,8,3,1,2,1,316,1.0,84,130,34,1
CR_9410,14-MAR-92,0,37,37,0,0,4,2,3,2,1,316,1.0,98,142,34,1
CR_143923,25-MAY-10,1,19,19,1,3,16,12,0,5,1,174,1.0,103,103,34,1
CR_37920,12-DEC-96,0,33,32,2,1,5,6,1,6,2,249,2.0,72,29,34,1
CR_123170,15-APR-07,0,24,24,0,0,6,4,2,6,1,316,1.0,103,29,34,1
CR_96564,03-DEC-03,0,47,48,7,3,5,6,1,5,1,303,0.0,92,142,34,1
CR_166738,27-DEC-13,0,49,49,6,5,2,7,1,1,1,316,1.0,72,107,34,1
CR_76163,21-SEP-01,0,17,16,0,0,4,2,3,6,1,0,1.0,72,87,34,1
CR_3995,07-AUG-91,0,40,40,2,1,1,0,1,5,1,249,1.0,92,142,34,1
CR_102411,23-MAY-04,1,36,34,2,1,15,10,0,5,1,174,0.0,18,130,46,1
CR_3591,01-SEP-91,1,39,39,6,5,11,17,1,6,1,174,1.0,72,80,34,1
CR_75050,18-JUN-01,0,4,4,6,5,7,1,3,6,2,249,2.0,72,29,34,1
CR_99260,14-JUL-04,1,14,17,9,0,16,12,1,2,1,249,0.0,87,29,34,1
CR_80632,18-NOV-01,1,42,42,7,3,15,10,2,6,2,316,0.0,103,115,34,1
CR_196459,12-JUL-18,0,36,34,2,1,1,0,1,2,1,316,1.0,92,142,34,1
CR_49753,31-AUG-98,0,4,4,6,5,1,0,1,6,1,249,1.0,98,29,34,1
CR_105805,03-JUL-05,0,4,4,6,5,5,6,2,3,1,316,1.0,72,62,34,1
CR_184622,14-SEP-17,0,3,2,3,5,1,0,1,6,1,0,1.0,111,62,34,1
CR_74604,27-DEC-01,0,4,4,6,5,1,0,2,6,2,316,2.0,116,130,34,1
CR_182282,03-MAR-16,0,36,34,2,1,1,0,1,6,1,127,0.0,103,62,43,1
CR_133878,07-AUG-08,0,44,44,1,3,4,2,0,5,1,329,1.0,103,115,34,1
CR_64961,10-JUL-00,0,4,4,6,5,3,5,0,5,1,249,1.0,24,29,34,1
CR_164632,22-DEC-13,0,33,32,2,1,8,3,2,6,1,249,1.0,98,29,34,1
CR_15815,02-OCT-93,0,36,34,2,1,1,0,0,5,1,249,1.0,92,93,34,1
CR_3807,15-FEB-91,0,39,39,6,5,8,3,0,5,2,174,2.0,103,6,34,1
CR_57658,06-OCT-99,0,4,4,6,5,1,0,2,6,1,0,1.0,72,29,34,1
CR_172925,09-JAN-15,0,4,4,6,5,6,4,0,5,1,174,1.0,103,93,34,1
CR_144617,03-JUL-10,1,24,24,0,0,16,12,0,5,1,249,1.0,84,130,34,1
CR_11476,01-NOV-93,0,4,4,6,5,2,7,1,6,1,174,1.0,103,93,34,1
CR_68551,19-SEP-00,1,24,24,0,0,12,16,1,2,1,74,1.0,103,142,34,1
CR_46633,02-FEB-97,0,36,34,2,1,1,0,1,5,1,174,0.0,103,93,43,1
CR_6338,30-JAN-92,0,21,23,4,1,2,7,3,6,1,0,1.0,92,80,34,1
CR_88101,24-OCT-02,0,37,37,0,0,2,7,1,6,1,316,1.0,72,29,34,1
CR_156326,02-MAY-12,1,19,19,1,3,16,12,0,5,1,174,1.0,103,62,34,1
CR_5486,01-NOV-92,0,11,11,7,3,3,5,1,2,1,303,1.0,72,62,34,1
CR_127543,13-SEP-08,1,4,4,6,5,15,10,0,5,1,0,1.0,72,80,34,1
CR_6095,12-OCT-92,0,21,23,4,1,7,1,0,5,1,249,1.0,92,29,34,1
CR_31727,13-JUL-95,0,46,46,3,5,5,6,3,6,1,330,0.0,109,142,48,1
CR_18984,14-JUN-94,0,4,4,6,5,2,7,0,5,1,0,1.0,72,62,34,1
CR_136344,30-JUN-09,0,5,5,3,5,3,5,1,2,1,316,1.0,72,142,34,1
CR_35152,11-FEB-96,0,16,15,0,0,8,3,1,6,2,179,1.0,109,0,9,0
CR_80124,17-DEC-01,0,37,37,0,0,2,7,1,6,1,249,1.0,103,14,34,1
CR_101900,07-MAY-04,0,33,32,2,1,5,6,1,2,1,249,1.0,103,142,34,1
CR_102824,15-MAR-04,0,37,37,0,0,4,2,1,2,3,0,0.0,98,107,34,1
CR_144210,26-NOV-10,0,21,23,4,1,2,7,1,2,1,249,1.0,103,142,34,1
CR_87819,29-JUL-02,0,36,34,2,1,6,4,1,6,1,316,1.0,92,62,34,1
CR_20429,14-FEB-94,0,24,24,0,0,4,2,1,6,1,249,1.0,103,29,34,1
CR_42188,02-MAR-97,1,4,4,6,5,15,10,1,6,1,249,1.0,72,80,34,1
CR_116518,29-NOV-06,0,33,32,2,1,6,4,0,5,1,174,0.0,112,93,43,1
CR_103906,22-MAY-04,0,45,45,10,3,1,0,1,6,2,263,2.0,72,29,34,0
CR_247,21-NOV-91,0,6,6,4,1,7,1,1,6,1,316,1.0,72,29,34,1
CR_54415,29-JAN-98,0,36,34,2,1,1,0,1,6,1,249,1.0,92,29,34,1
CR_156221,07-SEP-12,0,17,16,0,0,5,6,1,6,1,316,1.0,103,29,34,1
CR_145225,01-NOV-10,0,33,32,2,1,7,1,0,5,1,174,0.0,92,29,50,1
CR_5919,15-MAY-92,0,17,16,0,0,4,2,1,2,1,0,1.0,72,142,34,1
CR_37110,06-SEP-96,0,25,25,9,0,3,5,0,2,1,174,0.0,103,62,43,1
CR_98578,06-DEC-04,0,4,4,6,5,5,6,0,5,1,174,1.0,72,103,34,1
CR_191120,16-JUN-17,0,49,49,6,5,5,6,1,6,1,330,0.0,111,29,48,1
CR_131681,23-SEP-08,0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,1
CR_152996,16-JUN-11,0,37,37,0,0,9,8,1,6,1,249,1.0,67,29,34,1
CR_171422,08-SEP-14,1,42,42,7,3,11,17,1,6,1,218,0.0,98,115,48,1
CR_150302,12-JUL-11,0,18,18,9,0,8,3,0,5,1,174,0.0,92,29,23,1
CR_84430,04-NOV-02,1,9,10,7,3,15,10,1,6,1,316,1.0,72,130,34,1
CR_159417,06-NOV-12,0,37,37,0,0,7,1,1,6,1,249,1.0,111,142,34,1
CR_186531,06-OCT-17,0,16,15,0,0,1,0,0,5,1,174,1.0,72,93,34,1
CR_179908,21-MAY-16,1,11,11,7,3,15,10,0,5,1,174,0.0,103,103,43,1
CR_86948,04-FEB-02,5,33,32,2,1,17,11,0,5,1,174,0.0,92,29,50,1
CR_35258,30-APR-96,0,16,15,0,0,4,2,2,6,2,43,2.0,72,29,34,0
CR_161454,27-DEC-13,0,4,4,6,5,1,0,1,2,1,316,1.0,24,140,34,1
CR_100247,23-APR-04,1,22,22,7,3,15,10,0,5,1,174,1.0,103,29,34,1
CR_39294,10-DEC-96,0,37,37,0,0,7,1,0,5,1,249,1.0,103,142,34,1
CR_125438,15-AUG-07,0,37,37,0,0,2,7,3,2,1,303,1.0,72,62,34,1
CR_81369,06-OCT-01,0,46,46,3,5,4,2,0,5,2,325,0.0,24,87,34,1
CR_197113,15-APR-18,0,39,39,6,5,2,7,1,6,1,174,1.0,72,29,34,1
CR_18694,02-SEP-94,0,3,2,3,5,1,0,1,6,1,249,1.0,103,29,34,1
CR_145396,15-JAN-10,0,33,32,2,1,6,4,0,5,1,174,0.0,103,93,43,1
CR_184473,07-MAY-17,0,2,3,10,3,8,3,1,2,2,0,2.0,103,29,34,1
CR_75051,10-SEP-01,0,4,4,6,5,7,1,1,6,1,316,1.0,112,142,34,1
CR_114896,11-MAY-06,0,21,23,4,1,2,7,0,5,1,174,1.0,24,93,34,1
CR_195052,16-OCT-18,0,24,24,0,0,7,1,1,2,1,249,1.0,103,107,34,1
CR_166563,16-DEC-13,0,49,49,6,5,5,6,5,6,2,249,2.0,103,87,34,1
CR_99301,09-MAR-04,0,15,14,3,5,5,6,2,3,3,174,0.0,103,29,34,1
CR_64280,14-FEB-99,0,49,49,6,5,2,7,2,6,1,316,1.0,92,62,34,1
CR_23243,13-JUN-94,0,40,40,2,1,1,0,10,6,1,249,1.0,103,130,34,1
CR_129575,14-AUG-08,0,17,16,0,0,5,6,1,6,1,249,1.0,103,29,34,1
CR_103801,15-JUL-04,0,45,45,10,3,2,7,1,2,1,316,1.0,72,142,34,1
CR_2019,01-APR-91,0,33,32,2,1,8,3,0,5,1,174,0.0,112,29,43,1
CR_18002,28-MAR-93,7,47,48,7,3,9,8,10,2,1,316,1.0,112,142,34,1
CR_187492,21-MAY-17,0,21,23,4,1,2,7,1,6,1,174,1.0,24,29,34,1
CR_175036,15-JUN-15,0,24,24,0,0,5,6,1,6,1,249,1.0,30,29,34,1
CR_60148,18-JAN-99,0,21,23,4,1,2,7,2,6,1,249,1.0,92,29,34,1
CR_168289,30-SEP-14,1,11,11,7,3,15,10,0,5,1,249,1.0,98,62,34,1
CR_183695,06-MAY-16,1,45,45,10,3,15,10,1,6,1,316,1.0,103,29,34,1
CR_71821,04-NOV-00,7,47,48,7,3,9,8,0,5,1,174,0.0,112,93,23,1
CR_66340,15-SEP-00,1,4,4,6,5,16,12,1,6,1,249,1.0,112,93,34,1
CR_164433,09-FEB-13,0,33,32,2,1,6,4,0,5,1,249,1.0,12,62,34,1
CR_73737,12-SEP-01,0,4,4,6,5,1,0,1,6,1,249,1.0,103,87,34,1
CR_197261,22-OCT-18,0,42,42,7,3,8,3,1,2,2,21,2.0,76,142,35,0
CR_81212,03-AUG-01,0,45,45,10,3,1,0,0,5,1,174,1.0,103,29,34,1
CR_111567,26-JUN-05,0,47,48,7,3,4,2,1,5,1,0,0.0,12,29,34,1
CR_115048,10-JAN-06,1,22,22,7,3,15,10,0,5,1,174,0.0,18,29,46,1
CR_182523,29-MAY-16,0,36,34,2,1,1,0,1,5,1,174,0.0,103,93,43,1
CR_196832,19-OCT-18,1,37,37,0,0,11,17,0,5,3,174,3.0,72,62,34,1
